text,pos,total,pos_unique
душистую ветку млечного пути,"['ADJ', 'NOUN', 'ADJ', 'NOUN']",4,2
жемчужинах синей росы,"['NOUN', 'ADJ', 'NOUN']",3,2
чьем черепе точно стакане,"['DET', 'NOUN', 'ADV', 'NOUN']",4,3
жила росистая ветка млечного пути,"['VERB', 'ADJ', 'NOUN', 'ADJ', 'NOUN']",5,3
колос созвездий небом,"['NOUN', 'NOUN', 'NOUN']",3,1
звезды несут покорные дани,"['NOUN', 'VERB', 'ADJ', 'NOUN']",4,3
крылатый лети,"['ADJ', 'VERB']",2,2
носящий весь земной шар,"['VERB', 'DET', 'ADJ', 'NOUN']",4,4
мизинце правой руки,"['NOUN', 'ADJ', 'NOUN']",3,2
тебе говорю,"['PRON', 'VERB']",2,2
кричу,['VERB'],1,1
моем каменеющем крике,"['DET', 'VERB', 'NOUN']",3,3
ворон священный дикий,"['NOUN', 'ADJ', 'ADJ']",3,2
